koi_disposition,koi_score,koi_depth,koi_model_snr,koi_period,koi_duration,koi_prad,koi_srad,koi_kepmag,koi_teq
CANDIDATE,0.752,362.6,13.1,75.2116373,3.203,2.83,1.5,14.39,516.0
CANDIDATE,0.936,159.4,9.9,6.36283414,3.752,1.12,0.883,15.567,956.0
CANDIDATE,1.0,41.1,11.3,7.53737498,3.966,0.93,1.436,12.912,1210.0
FALSE POSITIVE,0.003,45.0,15.1,1.09844642,1.528,1.73,2.391,13.19,2921.0
FALSE POSITIVE,0.0,238.3,8.2,25.94947,15.7,1.22,0.748,15.908,508.0
CANDIDATE,0.521,49.0,12.5,7.57600886,3.361,0.54,0.774,13.241,778.0
FALSE POSITIVE,0.0,30.2,17.8,1.8789138,4.279,1.9,3.339,12.95,3330.0
CONFIRMED,0.999,150.7,12.5,41.8681996,5.783,1.25,0.837,13.664,492.0
FALSE POSITIVE,0.0,43.4,12.0,0.514771509,1.256,0.57,0.87,14.198,2113.0
CONFIRMED,0.992,154.9,11.3,8.61742738,2.713,1.01,0.84,14.79,733.0
FALSE POSITIVE,,72.6,4.1,35.945188,8.23,1.5,1.744,11.628,789.0
FALSE POSITIVE,0.0,56.6,14.7,5.00749378,2.898,1.68,2.243,12.938,1499.0
CONFIRMED,1.0,631.9,14.4,196.436796,8.556,2.33,0.946,15.139,292.0
CANDIDATE,0.851,296.2,10.9,8.8303681,3.426,1.32,0.706,15.945,676.0
CANDIDATE,0.886,106.5,14.2,12.85755895,4.831,1.23,1.156,13.821,860.0
FALSE POSITIVE,0.0,45.6,17.2,0.566810643,3.471,0.52,0.758,14.844,1976.0
CANDIDATE,0.791,70.9,12.5,33.502923,11.947,1.08,1.177,13.219,645.0
CANDIDATE,0.898,404.4,11.6,148.568877,4.399,5.97,2.985,14.744,555.0
CANDIDATE,0.949,71.2,11.7,9.3335486,6.643,1.69,1.863,14.276,1082.0
FALSE POSITIVE,,1016.0,9.7,262.477098,5.816,1.92,0.62,15.72,178.0
FALSE POSITIVE,0.01,92.0,11.4,2.21030572,2.492,1.06,1.09,14.886,1572.0
CANDIDATE,0.817,462.0,11.2,9.54060855,1.869,1.75,0.831,15.836,735.0
FALSE POSITIVE,0.191,203.2,9.5,5.99321872,3.92,1.23,0.868,15.512,952.0
CANDIDATE,0.98,98.0,10.9,1.80926734,2.469,0.89,0.891,15.186,1444.0
FALSE POSITIVE,0.0,133.5,13.9,0.70544189,1.772,1.04,0.897,15.826,1960.0
FALSE POSITIVE,0.0,158.3,16.2,0.981399749,0.5051,1.21,0.898,14.652,1820.0
CANDIDATE,0.915,172.0,10.2,5.04413987,1.623,1.18,0.828,15.377,862.0
FALSE POSITIVE,0.0,13.5,17.9,0.933728755,4.363,0.72,1.863,10.959,2777.0
FALSE POSITIVE,0.0,79.5,41.6,12.607591424,29.1267,1.61,1.002,11.36,809.0
CANDIDATE,0.904,40.0,8.0,5.3694084,3.949,0.62,0.869,13.786,974.0
CANDIDATE,0.995,32.2,10.4,5.65690281,3.583,0.74,1.32,12.715,1159.0
FALSE POSITIVE,0.0,68.4,11.4,0.734573766,1.295,0.86,1.051,14.617,2061.0
FALSE POSITIVE,,234.5,10.3,289.86046,11.103,1.5,0.971,13.696,279.0
FALSE POSITIVE,,330.5,11.8,357.13089,13.04,1.62,0.897,15.271,246.0
FALSE POSITIVE,,418.6,8.8,370.50684,12.132,2.06,0.999,14.851,277.0
FALSE POSITIVE,0.0,46.3,16.4,1.332580225,2.057,2.18,3.096,13.922,3111.0
CANDIDATE,0.962,164.9,9.8,7.4299322,4.013,1.81,1.252,15.128,1024.0
CANDIDATE,0.8,164.9,14.6,79.334347,10.886,1.56,1.15,13.815,500.0
CANDIDATE,0.878,81.2,9.4,5.68251605,3.479,1.03,1.157,14.878,1090.0
CONFIRMED,1.0,145.0,12.8,7.99144696,3.639,1.53,1.006,14.955,901.0
FALSE POSITIVE,0.0,13.1,32.0,2.9039446,10.542,1.17,3.05,9.162,2637.0
FALSE POSITIVE,0.348,1087.0,11.3,68.538296,3.627,25.77,8.123,13.983,1031.0
CANDIDATE,0.607,99.6,12.5,4.52628739,3.736,1.02,1.006,14.955,1089.0
FALSE POSITIVE,,1106.4,11.1,369.7985,12.564,2.53,0.757,15.696,225.0
FALSE POSITIVE,,41.2,8.1,6.5588346,3.034,0.7,1.0,10.609,973.0
FALSE POSITIVE,0.0,68.1,10.3,0.643007769,0.69,0.35,0.421,14.8,1070.0
CANDIDATE,0.996,245.4,16.5,0.597018404,0.4778,1.09,0.63,15.509,1578.0
FALSE POSITIVE,0.0,52.0,16.3,1.061937837,2.31,0.68,0.941,14.171,1757.0
CANDIDATE,0.955,94.1,8.5,4.82025124,2.129,0.78,0.777,14.639,1018.0
CANDIDATE,1.0,211.1,9.5,12.4019263,4.043,1.49,0.832,15.355,713.0
CANDIDATE,0.882,456.2,9.9,152.823896,7.734,2.45,1.137,15.408,395.0
FALSE POSITIVE,0.978,345.0,13.0,15.07277287,0.7794,1.73,0.771,14.269,635.0
FALSE POSITIVE,,138.0,9.5,1.71659304,1.154,1.17,0.987,14.971,1607.0
CANDIDATE,,1192.0,11.5,6.80899076,2.077,89.29,0.854,16.303,795.0
CANDIDATE,0.129,178.8,9.2,77.915425,8.274,1.17,0.874,14.316,367.0
FALSE POSITIVE,0.156,666.1,11.5,358.818895,2.503,2.66,0.918,13.919,262.0
FALSE POSITIVE,,455.0,11.7,181.3537,16.19,2.11,0.951,15.914,317.0
CANDIDATE,0.972,355.3,12.7,284.727213,10.299,2.02,1.08,14.636,278.0
FALSE POSITIVE,0.0,80.9,19.1,3.74786694,3.632,0.89,0.971,13.567,1176.0
CANDIDATE,0.924,428.2,15.0,30.5392931,6.887,2.72,1.328,15.271,669.0
FALSE POSITIVE,0.0,47.8,10.2,0.913244995,0.4931,0.77,1.049,13.343,1967.0
FALSE POSITIVE,0.0,55.0,13.0,2.97599368,4.023,0.79,1.055,14.11,1395.0
CANDIDATE,0.996,70.8,12.2,8.31224474,2.663,10.63,0.816,13.019,801.0
FALSE POSITIVE,0.0,66.2,21.9,0.584148495,1.6192,0.87,1.031,13.949,2130.0
CANDIDATE,0.999,124.0,11.5,12.6362048,3.961,1.1,0.992,14.241,774.0
FALSE POSITIVE,0.0,208.1,39.7,0.824180121,2.839,17.8,0.883,14.638,1912.0
FALSE POSITIVE,0.0,467.9,44.3,0.579770948,1.0377,2.4,0.854,15.298,1953.0
CANDIDATE,0.95,49.9,11.4,23.266633,8.315,2.66,3.775,13.047,1156.0
FALSE POSITIVE,0.0,33.0,7.1,0.92225589,4.227,1.29,1.485,12.352,2206.0
CANDIDATE,0.999,81.9,10.7,7.94004281,3.282,0.98,1.081,13.757,1010.0
CANDIDATE,0.961,85.4,11.4,2.85855049,2.341,1.23,0.964,14.636,1212.0
FALSE POSITIVE,0.0,215.8,9.9,0.75499096,2.485,1.39,0.946,15.708,1949.0
FALSE POSITIVE,,948.0,9.1,353.40191,6.681,2.35,0.763,15.687,202.0
CANDIDATE,1.0,44.0,13.0,8.95294046,2.995,0.86,1.207,11.458,1012.0
FALSE POSITIVE,,50.0,26.1,1.428596987,2.1401,1.62,2.144,12.619,2637.0
CANDIDATE,0.987,50.2,10.4,4.84350003,3.045,0.9,1.056,13.59,1121.0
CANDIDATE,,130.3,8.7,45.163025,7.03,2.35,2.015,11.069,886.0
CANDIDATE,0.926,160.9,16.2,36.7614011,15.982,1.52,0.823,15.598,475.0
CANDIDATE,0.949,366.0,14.5,4.373570433,0.623,1.23,0.64,15.194,727.0
FALSE POSITIVE,,29.4,11.7,2.21701025,2.148,1.16,2.092,12.734,2371.0
FALSE POSITIVE,0.0,3452.0,323.1,43.0759115,90.95,213.46,5.915,9.927,1032.0
CANDIDATE,0.985,435.8,13.5,154.674369,9.35,2.29,1.002,15.015,371.0
FALSE POSITIVE,,542.0,11.9,372.62637,18.52,2.38,0.993,15.412,258.0
FALSE POSITIVE,0.0,33.4,9.9,1.02087831,2.429,0.64,1.106,14.103,1903.0
FALSE POSITIVE,0.001,109.7,9.9,1.26132769,1.244,0.14,0.132,15.918,447.0
FALSE POSITIVE,0.0,3027.0,19.0,6.09406648,2.085,54.54,1.666,9.58,1417.0
FALSE POSITIVE,0.0,54.8,27.8,1.1578141,3.253,1.24,1.629,13.548,2133.0
CANDIDATE,0.997,99.2,9.2,15.9513866,2.285,1.17,1.168,13.629,849.0
FALSE POSITIVE,0.0,264.5,63.2,0.566800926,4.407,2.19,1.0,10.624,2200.0
FALSE POSITIVE,,194.8,11.4,24.1876477,2.654,118.8,1.31,13.544,782.0
CANDIDATE,0.964,45.5,12.0,7.7859111,7.788,0.68,0.954,13.515,939.0
FALSE POSITIVE,0.002,108.2,10.7,2.44926655,2.988,0.76,0.749,15.238,1033.0
FALSE POSITIVE,0.0,100.8,10.4,2.17812826,2.601,0.81,0.805,15.613,1206.0
CANDIDATE,,139.8,7.9,31.183688,6.14,3.21,2.407,13.931,876.0
FALSE POSITIVE,0.0,92.7,7.8,1.33259494,2.783,0.89,0.918,15.165,1665.0
FALSE POSITIVE,0.0,60.5,14.3,2.05048377,3.67,0.66,0.854,14.352,1339.0
FALSE POSITIVE,0.0,26.9,13.3,1.19550618,3.337,0.78,1.463,13.45,2152.0
CANDIDATE,0.984,293.3,14.7,2.94242323,1.519,1.42,0.819,15.907,1098.0
FALSE POSITIVE,0.0,143.3,26.1,0.683082998,4.409,9.92,7.762,8.163,6757.0
FALSE POSITIVE,0.0,509.2,82.4,0.791771167,2.4463,82.71,3.07,13.852,3419.0
FALSE POSITIVE,0.0,86.2,16.9,0.894172544,0.8302,0.68,0.736,14.251,1461.0
FALSE POSITIVE,0.002,54.7,11.1,1.68207624,1.519,1.01,1.311,13.753,1980.0
FALSE POSITIVE,0.981,141.9,9.7,9.8480917,3.079,0.88,0.748,14.791,711.0
FALSE POSITIVE,0.0,12.3,10.4,0.566800593,3.909,0.48,1.353,12.318,2783.0
FALSE POSITIVE,0.002,111.0,10.4,0.969602551,1.728,0.69,0.66,15.522,1334.0
CANDIDATE,0.967,37.5,8.0,13.0914878,2.037,0.79,1.288,11.993,892.0
FALSE POSITIVE,0.0,88.1,12.9,9.25801294,2.854,1.73,1.834,13.49,1229.0
FALSE POSITIVE,0.0,122.7,11.6,25.9554044,8.491,1.46,1.038,14.145,656.0
FALSE POSITIVE,0.0,153.4,13.6,3.74788208,4.183,0.94,0.777,15.527,979.0
FALSE POSITIVE,0.0,247.5,78.3,0.93479255,4.5838,24.75,1.053,14.198,2040.0
FALSE POSITIVE,,271.9,10.8,361.43653,9.08,1.56,0.938,13.791,268.0
FALSE POSITIVE,0.001,86.4,13.0,0.89628253,1.397,0.76,0.818,15.248,1670.0
FALSE POSITIVE,0.0,35.9,15.3,1.67495622,2.994,0.77,1.263,13.363,1843.0
CANDIDATE,0.767,411.1,11.6,54.0812235,6.279,1.54,0.762,15.487,431.0
FALSE POSITIVE,0.0,59.2,11.5,8.2344072,2.808,1.49,1.741,12.88,1263.0
FALSE POSITIVE,,115.5,11.0,2.15052332,3.447,1.17,1.0,13.322,1410.0
FALSE POSITIVE,0.0,1321.4,19.6,32.6122381,2.886,31.96,1.0,11.486,570.0
FALSE POSITIVE,0.0,773.5,92.4,0.967073359,2.4875,28.15,1.022,15.12,1867.0
FALSE POSITIVE,0.0,131.4,12.3,3.5564279,6.998,0.8,0.694,15.927,972.0
FALSE POSITIVE,0.0,539.2,29.2,0.942997994,1.1658,1.56,0.693,15.878,1283.0
FALSE POSITIVE,0.0,144.1,32.2,0.566796775,5.471,0.61,0.358,15.51,931.0
CONFIRMED,0.334,75.0,14.7,13.6471211,8.331,1.25,1.382,13.897,913.0
CONFIRMED,0.972,470.5,13.0,16.473474,4.201,1.63,0.754,15.889,612.0
FALSE POSITIVE,0.0,242.6,16.3,3.74788322,3.45,1.32,0.826,15.817,1031.0
FALSE POSITIVE,0.0,74.9,18.0,0.705455349,2.469,0.64,0.736,14.837,1693.0
FALSE POSITIVE,0.0,691.0,8.2,488.67353,12.35,2.03,0.772,15.747,188.0
CANDIDATE,0.967,325.4,12.8,8.5291223,3.241,2.08,1.111,15.377,911.0
FALSE POSITIVE,0.0,76.2,10.4,1.08906057,2.743,0.75,0.881,14.959,1511.0
FALSE POSITIVE,0.281,613.6,10.8,1.48922187,1.882,2.5,1.0,17.352,1594.0
FALSE POSITIVE,0.0,68.4,21.2,0.716709761,0.6969,1.42,1.173,10.047,2394.0
FALSE POSITIVE,0.0,352.8,11.4,4.1083812,3.279,1.62,0.87,15.771,1058.0
CONFIRMED,0.934,68.3,12.9,1.962282625,1.45,0.81,0.979,13.885,1448.0
FALSE POSITIVE,,122.0,61.4,0.523629052,3.443,46.33,44.448,10.863,9801.0
CANDIDATE,0.999,69.9,10.8,6.4546845,3.071,1.38,1.362,13.784,1244.0
FALSE POSITIVE,0.0,102.7,13.2,1.04588635,2.833,1.1,1.076,15.805,1972.0
FALSE POSITIVE,,,,51.31346091,3.94,,,13.888,
CANDIDATE,0.815,224.9,18.1,0.494247662,1.2443,1.51,0.998,15.666,2257.0
CANDIDATE,0.506,41.4,11.7,11.8299383,5.168,1.6,2.431,12.327,1177.0
FALSE POSITIVE,,233.5,7.5,419.92898,14.55,1.51,0.988,14.755,255.0
FALSE POSITIVE,0.0,89.5,5.0,1.23521458,0.918,0.93,0.959,15.637,1713.0
FALSE POSITIVE,0.0,238.1,7.6,1.085229874,0.652,1.37,0.851,15.959,1632.0
FALSE POSITIVE,0.0,76.9,14.6,1.540379557,2.026,0.81,0.914,14.298,1581.0
CANDIDATE,0.999,197.2,11.5,5.30179786,2.24,1.22,0.864,15.466,973.0
CONFIRMED,1.0,50.2,21.6,3.60011712,2.396,0.5,0.721,8.717,938.0
CONFIRMED,0.973,354.4,12.7,9.32867952,1.572,1.62,0.864,15.466,806.0
CONFIRMED,1.0,223.7,11.6,6.38671206,1.201,1.19,0.811,14.58,811.0
FALSE POSITIVE,0.0,899.0,17.6,158.348345,10.55,372.86,1.276,15.028,409.0
CANDIDATE,0.619,114.9,11.9,0.849362238,1.36,0.85,0.788,15.357,1498.0
CANDIDATE,1.0,60.3,14.0,0.741768294,0.4164,72.36,3.147,13.469,3380.0
FALSE POSITIVE,0.0,125.8,28.5,0.93376962,7.023,16.3,0.975,15.318,1937.0
FALSE POSITIVE,0.0,1023.4,27.0,322.48381,22.99,3.5,0.881,14.76,259.0
CANDIDATE,1.0,227.5,11.5,61.083322,10.396,1.61,1.015,14.748,465.0
CANDIDATE,0.995,89.9,10.4,3.5944891,2.557,0.98,1.046,15.033,1178.0
FALSE POSITIVE,0.0,246.8,21.0,0.739404894,1.753,0.94,0.624,15.962,1256.0
CANDIDATE,1.0,252.1,8.9,4.8608059,1.966,1.21,0.757,15.933,925.0
CANDIDATE,0.965,33.0,7.5,4.04481159,2.479,0.67,1.141,13.778,1325.0
FALSE POSITIVE,0.0,67.8,7.6,25.949641315,11.6411,2.06,1.922,13.956,753.0
FALSE POSITIVE,0.0,42.2,11.2,1.71051215,1.284,1.04,1.589,13.095,2004.0
CONFIRMED,0.956,341.7,16.2,62.869463,6.842,1.96,0.781,14.591,349.0
FALSE POSITIVE,0.0,9936.0,121.6,84.8062818,9.0006,36.51,0.853,15.808,388.0
CONFIRMED,0.99,893.2,17.7,29.9632816,2.6,2.24,0.638,15.947,391.0
FALSE POSITIVE,0.0,36923.0,123.5,17.99643716,4.164,30.08,0.666,14.845,468.0
CONFIRMED,0.971,292.3,18.4,11.63486009,5.466,2.61,1.548,15.035,961.0
CANDIDATE,0.794,22.5,11.6,4.8302364,7.983,1.06,2.247,11.994,1453.0
CANDIDATE,0.903,147.9,12.4,56.446465,7.371,1.57,1.117,14.046,522.0
CANDIDATE,0.961,390.5,10.6,31.4202111,4.021,1.45,0.748,15.809,471.0
CONFIRMED,0.919,76.8,9.5,10.8118317,2.627,1.24,1.196,13.385,922.0
CANDIDATE,1.0,173.8,12.0,5.56676609,1.812,1.12,0.859,15.223,859.0
FALSE POSITIVE,0.0,180.8,10.6,1.208528832,1.336,1.25,0.923,15.912,1725.0
FALSE POSITIVE,0.116,394.7,4.2,208.18711785,2.5404,1.99,1.0,12.793,307.0
FALSE POSITIVE,0.0,326.6,44.5,0.93198504,2.0472,17.72,0.777,14.477,1647.0
FALSE POSITIVE,0.0,144.7,18.9,0.60818508,0.909,96.03,1.043,14.538,2298.0
CANDIDATE,0.989,169.3,8.9,5.38613715,1.943,0.86,0.656,15.347,846.0
CANDIDATE,0.965,133.4,9.1,13.2965044,5.68,0.88,0.613,15.073,488.0
CANDIDATE,0.753,79.5,9.5,21.8420304,3.843,2.01,2.241,13.547,1016.0
FALSE POSITIVE,0.0,132.1,6.7,1.65320144,1.525,0.74,0.661,15.762,1059.0
FALSE POSITIVE,0.072,53.8,8.3,3.37487541,3.085,0.75,1.006,13.858,1287.0
FALSE POSITIVE,0.0,118.1,40.7,0.962825082,2.8464,5.18,4.928,12.173,3265.0
FALSE POSITIVE,,292.0,14.5,309.494217,13.716,2.79,1.614,12.512,399.0
CANDIDATE,0.969,59.2,9.7,0.876850385,1.534,1.35,1.756,14.878,2543.0
FALSE POSITIVE,0.0,465.5,11.3,24.2382519,2.703,2.19,0.904,15.752,597.0
FALSE POSITIVE,0.0,323.4,10.8,24.2416103,5.137,1.61,0.904,15.752,596.0
CANDIDATE,0.255,391.1,7.9,413.51856,10.395,1.96,0.992,15.106,254.0
CANDIDATE,1.0,142.5,11.0,20.7106368,2.693,1.12,0.901,14.18,626.0
FALSE POSITIVE,0.001,530.4,16.8,69.3788597,3.807,2.07,0.874,14.854,421.0
CONFIRMED,0.979,659.2,20.3,29.3493852,4.313,2.02,0.722,15.689,451.0
CANDIDATE,0.957,473.5,14.5,3.43633133,0.675,1.44,0.651,15.71,945.0
FALSE POSITIVE,,221.4,14.1,449.57274,9.328,3.08,2.079,13.679,333.0
FALSE POSITIVE,,165.0,15.1,245.059374,9.549,1.63,1.265,12.854,356.0
CANDIDATE,0.919,225.5,11.0,142.703888,5.808,1.95,1.289,13.964,440.0
CANDIDATE,0.866,200.9,11.6,3.38080537,3.275,1.69,1.193,15.514,1362.0
CANDIDATE,0.981,123.9,11.7,10.4716194,4.512,1.74,1.574,14.486,1035.0
CONFIRMED,1.0,51.4,22.9,11.49500229,7.602,1.53,1.788,12.014,1105.0
FALSE POSITIVE,0.0,313.6,13.4,0.708726708,0.753,0.92,0.515,15.986,1302.0
FALSE POSITIVE,,84.6,9.3,283.72675,15.49,1.18,1.257,12.768,341.0
FALSE POSITIVE,0.0,534.8,9.3,373.60683,8.752,2.5,1.038,15.256,271.0
CANDIDATE,0.798,73.1,7.8,6.78788113,2.26,2.44,2.829,13.36,1679.0
CANDIDATE,1.0,73.2,10.8,5.47455167,3.71,1.4,1.312,14.211,1155.0
CANDIDATE,1.0,46.8,9.5,3.43861067,1.264,1.01,1.401,12.192,1348.0
CANDIDATE,0.867,39.6,8.8,4.8754765,1.902,0.8,1.286,12.207,1180.0
FALSE POSITIVE,0.996,110.6,17.9,4.29388808,3.618,1.68,1.574,12.209,1532.0
FALSE POSITIVE,0.0,6608.7,114.4,13.5437884,5.7076,32.21,0.794,15.023,658.0
CONFIRMED,0.97,983.9,20.5,65.6491001,7.298,2.52,0.819,15.858,390.0
CONFIRMED,1.0,358.1,13.1,25.1593389,5.198,1.76,0.935,15.759,619.0
CANDIDATE,0.964,271.8,11.1,10.5071781,2.68,1.41,0.865,15.654,737.0
CONFIRMED,1.0,262.0,25.9,31.7787564,8.093,1.5,0.928,14.159,564.0
CANDIDATE,0.937,85.5,8.4,5.4398033,3.256,1.0,1.08,14.829,1112.0
FALSE POSITIVE,0.0,24.1,29.1,1.332568744,3.755,0.58,1.081,11.834,1941.0
CONFIRMED,,191.6,7.2,9.0194714,5.92,1.07,0.768,15.514,789.0
CANDIDATE,0.52,43.8,12.1,8.8493948,6.928,0.82,1.11,13.556,978.0
CANDIDATE,0.986,210.1,13.5,51.567801,5.514,1.3,0.876,13.882,433.0
CANDIDATE,0.625,70.9,11.0,16.4491515,6.696,2.75,2.789,12.999,1036.0
CANDIDATE,0.862,126.0,14.1,0.428046051,0.776,0.87,0.775,15.247,2017.0
FALSE POSITIVE,0.0,72.0,13.0,0.814278961,2.087,0.76,0.886,15.367,1762.0
CANDIDATE,0.0,186.0,9.2,19.254536,4.754,1.32,0.868,15.23,625.0
FALSE POSITIVE,0.0,94.8,12.6,2.1890751,2.365,0.87,0.891,14.92,1399.0
CANDIDATE,,787.0,8.2,384.6961,6.167,1.78,0.623,15.677,157.0
FALSE POSITIVE,0.0,29.2,15.2,2.42649862,2.014,0.75,1.316,12.222,1638.0
FALSE POSITIVE,0.0,174.7,137.3,8.80854183,34.7564,2.69,1.21,12.239,1000.0
FALSE POSITIVE,0.083,190.4,12.7,219.74735,22.48,3.24,2.38,12.821,427.0
FALSE POSITIVE,0.0,51.3,13.5,19.7639874,12.319,1.19,1.617,12.25,900.0
CONFIRMED,0.996,154.2,11.7,6.05919881,1.365,1.21,0.962,12.253,976.0
CONFIRMED,0.984,36.3,9.8,7.5143967,4.865,0.96,1.573,11.684,1199.0
CONFIRMED,0.912,336.7,11.8,33.1981761,4.709,3.21,1.548,15.035,678.0
CONFIRMED,0.96,87.2,15.9,5.32784157,4.696,0.86,0.928,14.159,1023.0
CANDIDATE,0.988,4853.2,95.9,71.05457555,1.9162,5.91,0.865,14.71,390.0
CANDIDATE,0.904,191.2,20.0,20.5512722,4.639,1.64,0.918,13.55,607.0
CONFIRMED,1.0,520.0,16.4,31.827649,1.639,4.98,1.954,14.41,668.0
CANDIDATE,0.969,116.8,10.8,7.5861587,4.32,1.07,0.871,14.84,928.0
CONFIRMED,,183.1,12.3,0.824000125,0.855,0.42,0.28,15.896,746.0
FALSE POSITIVE,0.965,43.6,13.6,0.772152075,1.78,4.44,2.08,13.308,2966.0
CANDIDATE,0.837,607.9,5.1,42.049523793,2.1372,1.19,0.48,15.263,303.0
FALSE POSITIVE,0.0,124.0,16.9,1.08469871,4.077,1.11,0.938,15.824,1757.0
CANDIDATE,1.0,213.4,8.1,6.60180003,2.624,1.25,0.86,15.414,875.0
CANDIDATE,0.994,76.1,9.8,3.19938075,1.761,0.62,0.702,14.261,1026.0
CANDIDATE,0.999,69.0,11.1,3.04185157,1.434,0.71,0.857,14.147,1184.0
FALSE POSITIVE,0.0,414.1,26.4,5.660274452,0.9077,11.02,0.842,12.049,950.0
FALSE POSITIVE,0.0,15.2,15.7,1.23512429,4.22,0.38,0.941,11.438,1642.0
FALSE POSITIVE,0.198,92.3,11.0,1.381257093,1.125,1.1,1.131,14.943,1728.0
CANDIDATE,0.919,78.0,10.2,1.89873195,1.382,0.93,1.05,14.457,1524.0
CANDIDATE,,593.4,12.1,11.39110963,2.749,1.9,0.76,15.681,632.0
CONFIRMED,0.993,46.8,13.4,2.41810158,2.144,0.85,1.239,12.278,1602.0
CANDIDATE,0.877,31.9,10.5,7.13044117,2.566,1.18,2.074,12.31,1400.0
CONFIRMED,0.999,436.6,8.9,33.4203001,5.307,2.46,1.066,12.325,581.0
FALSE POSITIVE,0.0,1266.8,75.0,58.3437362,22.482,93.55,3.006,12.33,779.0
FALSE POSITIVE,0.0,43.4,9.0,1.070982122,1.255,0.98,1.433,12.334,2122.0
CANDIDATE,1.0,467.3,11.6,18.0939004,3.294,1.91,0.867,15.739,665.0
CANDIDATE,1.0,677.0,15.8,34.9524256,1.717,21.74,0.779,14.767,429.0
FALSE POSITIVE,0.0,4856.7,71.0,23.81578356,3.7591,8.4,0.818,16.029,560.0
CONFIRMED,0.974,200.2,17.0,31.1748311,3.79,1.31,0.921,13.926,585.0
FALSE POSITIVE,0.005,205.2,17.4,0.474811162,1.169,1.28,0.878,15.733,2206.0
CONFIRMED,0.996,1531.2,38.0,47.0568476,5.2232,2.84,0.74,15.549,411.0
FALSE POSITIVE,,503.9,11.2,367.73299,10.158,2.1,0.931,14.892,266.0
CANDIDATE,0.819,191.5,11.4,15.1516409,5.105,1.38,1.0,11.843,736.0
CANDIDATE,,315.9,8.7,7.4213444,2.361,1.73,0.973,15.85,953.0
FALSE POSITIVE,0.0,172.8,26.0,0.743495989,2.255,11.82,0.686,15.222,1617.0
FALSE POSITIVE,0.0,216.0,13.8,1.405887031,1.184,0.95,0.653,15.643,1086.0
CANDIDATE,0.625,144.7,9.2,17.7412303,4.816,1.14,0.956,14.641,684.0
CANDIDATE,0.984,70.4,10.7,2.63527677,1.997,0.76,0.864,14.342,1136.0
FALSE POSITIVE,0.0,71.3,15.5,1.45728997,3.582,0.93,1.012,14.561,1665.0
CANDIDATE,0.924,909.2,15.8,147.388124,8.781,3.03,1.007,15.817,356.0
CANDIDATE,0.798,154.1,9.7,4.11497357,3.025,1.17,0.927,15.392,1137.0
FALSE POSITIVE,0.0,38.1,26.5,1.245331397,2.566,1.61,2.477,12.341,2678.0
FALSE POSITIVE,0.0,159.1,9.6,1.52593737,1.958,1.39,1.038,14.943,1697.0
FALSE POSITIVE,0.0,70.7,19.7,8.21429932,3.099,1.66,1.869,12.344,1312.0
FALSE POSITIVE,0.0,21.8,20.9,1.54945486,6.698,1.34,2.804,12.374,3006.0
FALSE POSITIVE,0.0,89.1,19.7,8.42943991,2.441,1.19,1.132,12.385,1029.0
CONFIRMED,0.973,60.9,17.4,10.60052083,4.509,1.09,1.303,12.405,987.0
FALSE POSITIVE,,,,0.9570701,2.75,,,14.446,
CONFIRMED,1.0,871.0,9.9,21.8634638,3.542,2.37,0.789,15.965,551.0
FALSE POSITIVE,0.0,1175.1,20.5,86.4392931,6.534,35.31,1.024,14.329,442.0
CONFIRMED,0.927,983.0,13.0,63.3354719,3.651,1.18,0.383,15.921,202.0
FALSE POSITIVE,0.0,10774.0,123.1,14.77820911,5.395,44.48,1.046,15.696,809.0
FALSE POSITIVE,0.0,34356.0,186.0,15.60862948,6.6957,39.42,0.829,15.466,648.0
FALSE POSITIVE,,347.4,10.1,389.14115,7.93,1.67,0.894,14.534,250.0
FALSE POSITIVE,,885.0,10.5,365.78863,12.76,2.21,0.752,15.964,215.0
FALSE POSITIVE,0.0,37.0,10.0,2.4826619,2.115,0.8,1.225,13.505,1619.0
FALSE POSITIVE,,74.0,9.8,2.17811908,1.468,0.8,0.921,14.555,1412.0
FALSE POSITIVE,0.0,118.7,16.1,1.11205787,1.459,1.02,0.932,14.935,1799.0
FALSE POSITIVE,,651.0,7.9,224.447413,4.986,2.05,0.798,15.618,260.0
CANDIDATE,0.82,248.0,9.1,7.5019743,2.582,1.19,0.758,15.562,709.0
FALSE POSITIVE,0.273,301.6,9.2,21.8660922,2.03,1.88,1.077,15.019,730.0
FALSE POSITIVE,0.0,23.6,7.6,5.09506,5.73,2.14,4.146,12.062,2247.0
CANDIDATE,0.977,415.5,9.7,29.1206519,2.89,1.6,0.788,15.536,528.0
CONFIRMED,1.0,122.9,28.7,0.689967868,1.1688,0.78,0.726,12.411,1539.0
FALSE POSITIVE,0.0,16.0,14.8,1.89132292,5.607,0.9,2.106,12.417,2799.0
CANDIDATE,0.961,34.4,12.0,6.91261536,2.359,0.64,1.044,12.419,981.0
CANDIDATE,0.622,123.0,8.5,25.8616058,7.78,1.12,0.884,15.183,613.0
FALSE POSITIVE,0.0,56.7,40.3,0.918420801,3.533,1.14,1.434,12.434,2374.0
FALSE POSITIVE,0.0,131.2,37.5,0.573709256,1.4932,7.05,5.769,12.436,4415.0
CONFIRMED,0.95,818.0,10.3,13.8353959,4.961,3.78,1.057,15.842,809.0
CANDIDATE,0.955,375.6,11.9,18.9060921,4.125,0.87,0.45,15.931,336.0
